tweet_id,label,text
348203818741272576,true,"'outrage' is an understatement >> irs sent $46,378,040 in refunds to 23,994 ‘unauthorized’ aliens at 1 atl address URL
"
522654603675176960,unverified,"spider burrows through man's appendix scar and crawls under his skin URL URL
"
692098463262216192,non-rumor,"✨ happy #gossipgirlday ✨ URL
"
524962676665888769,true,"update: 'most of downtown #ottawa is in lockdown,' police say: URL
"
505657661120348163,false,"15 year old ""swatter"" got 25 years URL
"
386998038004113409,false,"this is a new low. obama spent money to close natl parks but shut down the amber alert website. look for yourself: URL
"
683731779342188545,non-rumor,"oregon militiamen receive fitting nickname: #yallqaeda URL URL
"
527947775905103872,true,"seth rogen has been cast as steve wozniak in the steve jobs biopic starring christian bale. URL URL
"
692374052082708480,non-rumor,"report: spider URL
"
747275598347837440,unverified,"newsflash⚡️the #orlando shooter was a muslim and a democrat✔️ not a republican or christian❌ #gaypride2016 URL
"
532231906364911616,true,"the sugarhill gang's big bank hank has died at 57: URL URL
"
568075025418317826,true,"uk #krispykreme apologizes for 'kkk wednesday' customer promo. URL URL
"
774833492865593344,unverified,"nurses save lives of all different races and colors, but @hillaryclinton thinks we belong in a #basketofdeplorables. URL
"
760928376668454912,unverified,"before hillary clinton, there was victoria woodhull, a pro-life feminist who ran and was nominated for president. URL
"
728013148788154368,unverified,"report: caitlyn jenner will pose nude for sports illustrated URL URL
"
532297096356167680,true,"so sad to learn big bank hank has passed away--the sugarhill gang rapper was 57. URL URL
"
511918957255991296,false,"three of five detainees swapped are now isis leaders: URL #talibanswap #tcot #ccot #usa #bowie URL
"
489975398151618560,false,"a memorial for #mh17 victims forms near the netherlands embassy in kiev: URL (roman pilipey/epa) URL
"
764573523713011713,non-rumor,"""we've set the first-ever national standards limiting the amount of carbon pollution power plants"" can emit —@potus: URL
"
693673606279229440,non-rumor,"how 2 little-known actors became the obamas URL URL
"
517053056211357696,true,"cdc has confirmed that the patient in dallas has tested positive for the ebola virus. we'll have more coming up on khou 11 news at 4 p.m.
"
538760398003253248,false,"karma🙀#ferguson protestor accidentally burns🔥down own house🏡 URL @sheepawoken @youngblkrepub #tcot URL
"
691656866972209152,non-rumor,"boss wants friendly, relaxed company culture in place by friday URL URL
"
552661209204260864,true,"dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL
"
521821037726797824,false,"breaking: patient being tested for ebola in kansas URL URL
"
525040767317082113,true,"more: ottawa shootings suspect identified as michael zehaf-bibeau, 32; unclear if there are other shooters: URL
"
723644048867774464,unverified,"niagara falls turned purple on the day prince died: URL URL
"
525300042207612928,true,"pictured: kevin vickers moments after shooting dead canadian parliament attacker URL URL
"
524948703850029056,true,"breaking news: ottawa police confirm at least 3 separate shooting sites and multiple suspects - URL
"
742050150307246080,unverified,"shooter in orlando was: a. muslim b. registered democrat voter c. isis d. homophobic e. ready for hillary URL
"
427662266993889280,true,"actor who portrayed marlboro man in cigarette ads in late 1970s dies from smoking-related disease: URL
"
521835345059389440,false,"north korea media says kim jong un has made appearance after 40+ days missing: URL URL
"
520244836084228096,false,"a penis spray-painted on a $2.5 million bugatti was just for a prank video. URL URL
"
516434071631974400,unverified,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot URL
"
690431187916099584,non-rumor,"north korea says it has arrested a us student on charges of committing a ""hostile act"" URL
"
560207034545889281,false,"how to say ‘i love you’: 1.) have my fries
"
407169699559247872,true,"celebrities, friends and co-stars react to paul walker's tragic death. #rippaulwalker URL URL
"
407233172380733441,true,"paul walker's last pic before his death in car accident :'( #rip #paulwalker URL
"
527295015643394048,true,"jose canseco accidentally shot himself in the hand at his las vegas home URL URL
"
536826622725218304,true,"that powerful lego letter to parents from the 1970s? it's real URL URL
"
749286768554438658,unverified,"what's the no. 1 killer of americans? these rankings have changed little over the years URL URL
"
514067907475959808,false,"florida woman surgically adds third breast in bid to become reality tv star URL via daily mail
"
534337548680978432,false,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL
"
377002232257855488,false,"j.k. rowling is working on an 8th harry potter book.
"
563123548857053184,false,"texas🇺🇸first islamic tribunal in us🙀sharia law➰in america❌must stop🚨 URL @_fritobandito_ @amymek URL
"
524925033626738688,true,"scene at ottawa war memorial. soldier on duty shot. URL
"
524685073979678721,true,"meet the south american goliath birdeater -- a spider the size of a puppy: URL URL
"
524976526891417600,true,"the canadian soldier shot at the war memorial in ottawa has died, according to two members of parliament. live blog: URL
"
489836271049928704,false,"could a buk surface-to-air missile system have brought down malaysia airlines flight 17? URL #mh17 URL
"
687674548712505346,non-rumor,"alan rickman's goodbye letter to harry potter is just perfect: URL URL
"
407164247768977409,true,"r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.
"
531676808836833280,true,"francis teaches you how to make your own doritos flavored mountain dew! watch: URL then share! :) URL
"
686493272806576128,non-rumor,"bowie's last album was 'parting gift' for fans, in carefully planned finale URL URL
"
407198255793987584,true,"2013 was doing alright till i found out paul walker died ..
"
525305690257379328,true,"a touching tribute to a fallen soldier URL URL
"
524178388282802176,false,"no, banksy hasn’t actually been arrested URL URL
"
538133250066366464,unverified,"don't underestimate women. an afghan woman called reza gul killed 25 taliban in a 7 hour gun battle. URL
"
514148279601606656,true,"starbucks is experimenting with a beer-flavored latte that reportedly tastes like guinness URL
"
693537938425171968,non-rumor,"when an iowa man asked ted cruz an uncomfortable question, the room went silent URL URL
"
693284114724700160,non-rumor,"boeing wins contract to build new air force one presidential jets URL URL
"
380055172896272384,false,"a city in louisiana has made ""twerking"" illegal, imposing a punishment of 30 days in jail for a first offense
"
436074888638763008,false,"""talking angela gets ur personal info"" ""he's a kidnapper"" ""he watches u through ur camera"" URL
"
553040930144792576,false,"banksy shares simple but beautiful tribute to charlie hebdo cartoonists URL
"
727179214546456577,unverified,"target's stock has taken a $2.5 billion hit over its insistence on insulting regular customers URL
"
692566765822435328,non-rumor,"whether on the sideline or at a retirement community in nc ... just gotta dab on 'em. (via piedmont crossing/fb) URL
"
693822949456007169,non-rumor,"german forest ranger finds that trees have social networks, too URL URL
"
539052152602107904,false,"breaking: gill rosenberg (31) from tel aviv former idf soldier was captured by isis after going to iraq to join kurds & fight isis - ch 2
"
693217698482933760,non-rumor,".@cornelwest joins @berniesanders for rally in davenport, iowa. watch live: URL URL
"
699252269414354944,non-rumor,"a eulogy for the show that changed kids' tv forever: #gravityfalls URL URL
"
536808074431184896,true,"another letter to parents, included in 1970s lego sets URL URL
"
690954487322796032,non-rumor,"fact: for the first time ever, more than 90% of americans have health coverage. #acaworks URL
"
516371936604352513,unverified,"oh, my. rt @dangillmor hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: URL
"
523566838958284801,false,"what? rt @70torinoman: walmart donates $10,000 to support darren wilson #ferguson #boycottwalmart URL
"
651486105628463105,unverified,"black people can be so stubborn to change.... #5pbagcharge URL
"
525411618231169025,true,"photo: dogs of canadian reservist killed at national war memorial wait for him to return home URL URL
"
692745861978263552,non-rumor,"one more day until friday... URL
"
524181699043663872,false,"calm down everyone, banksy hasn't been arrested #banksy URL URL
"
692692529779707904,non-rumor,"the @who sets up zika ""emergency team"" after ""explosive"" spread of the virus URL URL
"
524972443308683264,unverified,"statement from ottawa hospital: received 3 patients. 2 in stable condition. URL
"
686701278785843200,non-rumor,".@selenagomez was on the prowl for hot guys at the #instyleglobes after-party: URL URL
"
520299904934371328,true,"officials took away this halloween decoration after reports of it being a real suicide victim. it is still unknown. URL
"
524950507023245313,true,"listen to our live special coverage of parliament hill shooting here URL URL
"
376982539132366848,false,"j.k. rowling is working on an 8th harry potter book.
"
524947149134774272,true,"updated | attacker shot dead in parliament after soldier shot at national war memorial: URL #cbcott #ottnews
"
516313006427602944,unverified,"incredible! rt @ryan ""hands up don't shoot has travelled from #ferguson, missouri to #hongkong"" URL
"
528976109518721024,false,"obama declares stay-at-home moms aren't worth a hill of beans; says it's a choice 'we don't want americans to... URL
"
407209131351629824,true,"we send our deepest condolences to the family and friends of paul walker and roger rodas. URL URL
"
531183173443801088,true,"i don't want to live on this planet anymore. rt @juddlegum pepsi is making a doritos-flavored mountain dew: ""dewitos"" URL
"
621025025806577664,non-rumor,"sure, first you dump pluto by calling it a dwarf planet, then you drive by its house to make sure it’s not dating any other solar systems.
"
693123067204243456,non-rumor,".@potus announces new rule aimed to advance #equalpay URL URL
"
524593547807178753,true,"giant puppy-sized spider found in south america said to be world's largest URL URL
"
692453106622275585,non-rumor,"chat about @mtvteenwolf with @mandaaabearr + @kaitiii URL
"
685232704774787072,non-rumor,"traffic camera accidentally snaps beautiful photo of a snowy owl — URL URL
"
519867098945044480,false,"someone spray painted a penis on a $2.4 million bugatti veyron: URL URL
"
685473149291479040,non-rumor,"elvis presley was born on this day in 1935 URL URL
"
514142113601437696,true,"well, this is one way to quit your job. watch alaskan reporter charlo green quit live on air. URL URL
"
676586804242309121,unverified,"isis has been killing babies afflicted with down syndrome and other disabilities, activists claim URL
"
676970570160988160,non-rumor,"talk times @ 2nd brk cruz 13:18 rubio 12:01 trump 10:30 paul 9:00 christie 8:39 bush 8:27 kasich 8:21 carson 7:55 fiorina 7:27 #nprdebate
"
504106473467944960,true,"this audio tape played on #cnn seems to corroborate witness accounts that #darrenwilson kept shooting after #michaelbrown tried to surrender
"
509464271118688257,true,"source: microsoft in discussions to buy 'minecraft' maker mojang for more than $2 billion - @wsj URL
"
407162181059612672,true,"paul walker died at the age of 40 saturday. our hearts go out to his family and friends: URL
"
515918632178577408,false,"groundbreaking female pilot who bombed #isis is now disowned by her family: URL URL
"
524646141938647043,false,"after the fake news of banksy being arrested and unmasked, the real banksy has shockingly revealed himself! URL
"
525285199530455040,unverified,"man cut off penis and threw it in bin after girlfriend dumped him over small manhood URL URL
"
767580827513397252,non-rumor,"mexican president pena nieto plagiarized law thesis, report says URL URL
"
501768276523761666,false,"a list of overnight arrests in ferguson shows a much higher number than officials reported URL URL
"
691700082601758720,non-rumor,"""ted cruz is by far the most consistent conservative in that crowd."" URL | ap photo URL
"
566999951449001984,true,"#assholeoftheday sen. thomas corbin, for saying women are ""a lesser cut of meat"" URL URL
"
726086935903494144,unverified,"target boycott crosses 1 million signers, stock sinks by $1.5 billion - breitbart URL
"
407182194206322689,true,"the motoring world responds to paul walker's death URL URL
"
665498651742085124,non-rumor,"poland says cannot accept migrants under eu quotas after paris attacks. more updates: URL URL
"
495583434954514432,false,"bird pooped on #putin when he was saying ""violence begets violence"" at the opening of monument to the 1st world war. URL
"
501774615837163521,false,"list of overnight arrests in #ferguson much higher than officials reported URL URL via @fergusonunity
"
407212665350942720,true,"'fast and furious' cast mourns paul walker's death URL
"
513779458340569088,true,"starbucks is testing a new latte that tastes exactly like guinness URL
"
693501482721681408,non-rumor,"on this date in 1996, magic johnson returned to the nba more than four years after testing positive for hiv. URL
"
707308274270539777,unverified,"no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute URL
"
500354773133299713,unverified,"in 2009, #ferguson police beat a man and charged him for bleeding on them: URL
"
543319210659971073,false,"it’s a dog’s afterlife: pope francis says there’s a place for pets in paradise URL
"
549975297160802304,unverified,"dammit - a transgender 17-year-old left a suicide note on tumblr pleading “fix society” URL via @jobarrow @buzzfeednews
"
692922211338981377,non-rumor,"the bank of japan introduces negative interest rates to counter the ongoing economic slump, in a surprise move. URL
"
516377014790782977,unverified,"protestors in hong kong mimicking the ""hands up, don't shoot"" of ferguson demonstrations (alex ogle/getty) URL
"
537378640653475841,false,"darren wilson was paid $500,000 for his abc interview. and so the hands of racism and capitalism continue to wash one another.
"
490136764619948032,false,"the fact that malaysia airlines #mh17 was shot down may hinder insurance payouts URL URL
"
553461741917863936,unverified,"rural region of northern france searched in hunt for #charliehebdo gunmen - latest updates URL URL
"
687956181646753792,non-rumor,"here's the letter alan rickman wrote for us back in 2011, upon completing harry potter & the deathly hallows: URL
"
689555819059351552,non-rumor,"so-called islamic state's propaganda magazine confirms british militant known as jihadi john died in november URL
"
716424773216022530,unverified,"it seems @berniesanders has won back nevada! don't let @clarkcountynv dems rig it against @sensanders! #feelthebern URL
"
507454543169617920,false,"no, internet, betty white is not dead URL (photo: getty) URL
"
445495350171013120,true,"#prayforchristopher please rt/fav this it means u care and maybe chris brown will see this and will see that we care and smiles again
"
689549346875031552,non-rumor,"islamic state has confirmed 'jihadi john' is dead following reports he was killed in a drone strike in raqqa last year
"
762775964224847872,non-rumor,"watch @potus and @flotus share their favorite olympic memories—and cheer on #teamusa: URL URL
"
717081129627553792,unverified,"this is kenny, the tiger with down syndrome. this proves you don't have to perfect to be beautiful ❤️ URL
"
513015596879867904,false,"@legendgary #hitemup! bad boy c.e.o. @iamdiddy arrested in connection with murder of tupac shakur: ... URL @wethewest
"
489796088338341888,false,"breaking: malaysia airlines plane 'shot down' was carrying 295 people URL URL
"
518870005677826050,true,"hewlett-packard to split pc and printer business from corporate hardware and services: URL $hpq URL
"
692405195796529152,non-rumor,"convicted killer levi bellfield finally admits to murder of schoolgirl milly dowler in 2002, police say URL
"
652349108653551616,unverified,"surprising number of vegetarians secretly eat meat URL URL
"
407191058108256257,true,"r.i.p paul walker ♥ he died doing what he loved♥ URL
"
767355933919997952,non-rumor,"suicide bomber who killed at least 50 in turkey was aged 12-14, state-run news agency quotes president as saying. URL
"
692840850141753347,non-rumor,"james mcavoy makes that another vote for #batman. do you agree? let us know with '#empirebvs'. URL
"
356268980211687424,false,"obama files federal charges against george zimmerman following acquittal in shooting murder of trayvon martin | URL
"
407174474207731712,true,"still cah believe paul walker died r.i.p paul walker r.i.p brian o'connor r.i.p fast & furious URL
"
407173794583695360,true,"paul walker's genuinely admirable history of organizing & participating in international disaster relief missions: URL
"
407267881131732992,true,"watch: paul walker's last trailer for the film hours. the movie is set to release in two weeks. URL
"
767462297270968321,non-rumor,"this was team usa's largest margin of victory in a gold-medal game since the dream team beat croatia by 32 in 1992. URL
"
538412662858588160,false,"mike brown murder trial witness, #deandrejoshua fatally shot & set on fire after verdict #deandrejoshua URL
"
427666815842414592,true,"ex-marlboro man dies from smoking -related disease URL via @fox411
"
531085761521528834,true,"good sweet lord, pepsi is actually testing a doritos-flavored mountain dew URL URL
"
693456387880402944,non-rumor,"get ready to binge watch - the #gilmoregirls are coming back, this time to @netflix URL URL
"
563117355254161408,true,".@eamaddennfl successfully predicted the final score of #sb49. yes, it's true: URL URL
"
503610065769598976,unverified,"#breaking: suspect in beheading of journalist james foley named as 24 y/o abdel-majed abdel bary. URL via @israelbreaking
"
566089610485579776,true,"sc state senator also opposes bill that would make it harder for domestic abusers to own guns: URL URL
"
766299795833102336,non-rumor,"after initial dq, us women reinstated, will re-run 4x100m relay in bid to make final. URL URL
"
693618217667928068,non-rumor,"just when we thought we couldn't love steve carell more, he helps carol burnett up to the #sagawards stage. ❤ URL
"
514429381737852929,false,"some iphone 6 plus owners accidentally bending their iphones in pockets URL by @kellyhodgkins
"
552810448324943872,unverified,"#charliehebdo shooting: gunmen shouted 'we have avenged the prophet"" during attack - reports URL URL
"
562313802369073153,true,"annual simulated 'madden' game made several accurate #sb49 predictions, including final score: URL URL
"
535579674152148992,true,"fact: florida state university shooter's last facebook status was bible verse (matthew 5:3)..imagine if it was quran: URL
"
716092408920936448,unverified,"international criminal george soros & his boi @davidbrockdc are sooo busted #fauxprotests #ringers @realdonaldtrump URL
"
524932056560963584,unverified,"breaking: at least 20 shots have been fired in the canadian parliament in ottawa, according to witnesses.
"
727116900983934976,unverified,". @target stock plunges in early days of @americanfamassc boycott. URL
"
692336523090509824,non-rumor,"ai weiwei closes his copenhagen exhibit in protest of denmark's new asylum seeker law URL
"
524206851450486785,false,"no, #banksy has not been arrested URL URL
"
407229989902225408,true,"his movies brought thrills and laughter to millions. can't believe he died in car crash rip paul walker URL
"
526757033186697216,unverified,"female peshmerga warrior rehana - credited with killing 100 isis scumbags - reportedly captured, beheaded #rip URL
"
692537942439501824,non-rumor,"astronomers say they have confirmed the existence of the galaxy's largest solar system. URL
"
524952094986350592,true,"our thoughts and prayers are with the canadian soldier shot while guarding the national war memorial in ottawa. #ableg #cdnpoli
"
514201362729828352,true,"three missing afghan officers are in custody at the u.s.-canada border, police say. URL
"
682629960826224646,non-rumor,"live: dubai hotel on fire near the burj khalifa tower. URL URL
"
515717938025078784,true,"let's stop calling her the lady who was beheaded, etc. that dehumanizes her. she was colleen hufford. people loved her. she had a life.
"
658938136299511808,unverified,"human dna found in hot dogs - and 10% of vegetarian sausages contain meat URL URL
"
692217618778972161,non-rumor,"2 people killed & 3 hurt at seattle area homeless encampment, police say. the shooter is at large. URL
"
692382471061663744,non-rumor,"today marks 71 yrs since the liberation of auschwitz, “city of death” URL #holocaustmemorialday URL
"
538129041539092480,false,"and @abc, please tweet saying that you did not pay or compensate darren wilson for the interview in any way. we're waiting. #ferguson
"
407205009676587009,true,"the sudden & tragic death of #paulwalker reminds us that we shouldn't take even a moment for granted bc it can be over in a blink #sosad
"
504243239084236800,true,"new audio recording reveals shots, pause, more shots at mike brown killing.more shots than 6 fired. URL
"
553115236992290816,false,"banksy's illustrated response to the charlie hebdo attack isn't by banksy. but it is striking URL URL
"
693408117225299968,non-rumor,"the challenges saudi women face as they vote and stand in elections for the first time 📺 URL URL
"
522443333831262208,unverified,"ok what mt @alexpappas: photo of passenger at dulles waiting for flight -- wearing hazmat suit URL URL
"
529857740059860992,false,"dear president obama...it looks like stay-at-home moms vote too.
"
524935246647926784,true,"shots were fired at canada's national war memorial in ottawa and a ceremonial guard was shot, police say. URL
"
688281442162352128,non-rumor,"siege over at burkina faso hotel taken by suspected islamist gunmen, but reports say nearby hotel attacked URL
"
691327238353129472,non-rumor,"congress allocates $90 million to protect remaining eagles members URL URL
"
407237676350185475,true,"@realpaulwalker died in a fiery car crash. @fastfurious filmmakers will commemorate his legacy by dedicating the next six sequels to him.
"
524941041301225472,true,"a canadian soldier has been shot at the country's national war memorial near parliament. URL URL
"
690985215691354112,non-rumor,"trump on supporters: ""i could stand in the middle of 5th ave. and shoot somebody and i wouldn't lose any voters."" URL
"
691564354567798784,non-rumor,"explorer henry worsley dies after suffering exhaustion and dehydration during solo antarctic crossing attempt URL
"
544514570367168512,unverified,"#sydneysiege: latest video of hostages escaping. URL
"
692287441168900097,non-rumor,"appeal court judges rule so-called bedroom tax is discriminatory in two cases brought against uk government URL
"
524291188422356993,true,"adam we should do a test with this spider! ...adam? URL URL
"
549998575330275330,unverified,"a transgender 17-year-old left a suicide note on tumblr pleading “fix society” URL
"
687639526282498049,non-rumor,"congratulations, jennifer lawrence! URL #oscarnoms #oscars URL
"
536871550184869888,true,"that powerful letter from lego to parents from the 1970s? it's real URL URL
"
500347114975944705,unverified,"new link: #ferguson police release video they say shows a robbery involving #michaelbrown: URL URL
"
544939287222165506,unverified,"urgent: isis now using bombs containing live scorpions to spread fear in iraq - URL URL
"
693807822971236353,non-rumor,".@berniesanders: @hillaryclinton's emails are a ""very serious issue"" URL URL
"
507242819623587841,true,"breaking: tesla to choose nevada for gigafactory, sources tell cnbc. URL
"
693560600471863296,non-rumor,"miami was desperate for a turnover. instead, nc state got this dunk. and a big upset win: URL
"
529434230938284032,true,"vampire bambi? rare fanged deer confirmed in afghanistan after 60 years URL URL
"
551097831851687938,true,"donna douglas, elly may clampett on ‘beverly hillbillies,’ dies at 81 URL
"
652300118205427716,unverified,"survey: 1 in 3 vegetarians admits to eating meat when drunk... URL
"
747443219487678464,unverified,"nyc pride parade after orlando: “republican hate kills"" no. the orlando shooter was a muslim democrat. URL
"
407253554039386112,true,"tyrese at the crash site, where paul walker died, i proper feel for him URL
"
553474188259102720,unverified,"breaking: shots fired, hostages taken in manhunt for #charliehebdo attackers, police say URL URL
"
755548076438196225,unverified,"colombus, ohio police officer served sandwich with shards of glass. URL
"
691351064868732928,non-rumor,"this week in sports: bill belichick visits hospital to watch terminally ill fan die URL URL
"
524976106861236226,true,"man who saw gunman shoot canadian soldier at war memorial says shooter ""raised his arms in triumph"": URL
"
517416417164263424,true,"oklahoma beheading suspect alton nolen ordered held without bond URL URL
"
372901260183494656,false,"fukushima – toxic water leak a level 3 serious incident URL fuck you tepco! fucking ocean is boiling!!! #yan
"
767482587879051265,non-rumor,"crowd chants 'do your job!' at cnn crew... URL
"
528341588867416064,false,"'who is we?' obama says being a stay-at-home mom 'not a choice we want americans to make' URL
"
524991067675189250,true,"update: parliament hill attack: soldier dies of injuries, gunman shot dead URL #ottawashooting URL
"
550279538278543360,unverified,"transgender teen leelah alcorn publishes suicide note on tumblr: ""my death needs to mean something"" URL
"
767845555313774593,non-rumor,"minor leaguer hits grand slam, later finds out that he broke his own windshield URL URL
"
514508854990999553,false,"apple fans' tight pants are bending the iphone 6 plus URL #bendghazi URL
"
524979548195024898,true,"surreal photos out of ottawa: this is a vip being escorted on sparks street URL URL
"
767094580634202112,non-rumor,"""as fdr once said: 'there is nothing so american as our national parks'"" —@potus #nps100 #findyourpark URL
"
692391757775028228,non-rumor,".@justinbieber and @kendalljenner strip down for their new @calvinklein ads: URL 😍 URL
"
524959836778536961,true,"update: ottawa police confirm gunman in canada shooting shot and killed. search on for possible additional gunmen. URL
"
693198912660885505,non-rumor,"area dad just wants to watch one 7-hour block of television without interruption URL URL
"
766316494695305218,non-rumor," URL to end operations next week: URL
"
728038172270198787,unverified,"caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.
"
552706985087361025,true,"this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL
"
693162950358622208,non-rumor,"one direction fans have a lot of mixed emotions about zayn's #pillowtalk. what do you think? URL URL
"
500298752469770240,unverified,"shoot unarmed kid. conceal evidence. impose martial law. harass reporters. smear the victim. worst. police. ever. #ferguson #mikebrown
"
724348906096590849,unverified,"340,000 pledge to boycott @target over transgender bathroom policy URL URL
"
691027026552229888,non-rumor,"donald trump spokesperson decried lack of ""pure breeds"" running for president URL URL
"
510921017972514817,true,"uk aid worker david haines beheaded by #isis remember this great & giving man this way not as isis wants @acted URL
"
689236842454106113,non-rumor,"""i believe we’ve got to take steps to modernize our unemployment insurance system."" —@potus URL URL
"
728207861050970112,unverified,"caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.
"
693629063932596224,non-rumor,"leo's first sag. #sagawards URL
"
576319832800555008,unverified,"hoppla! @l0gg0l: swiss rumors: putin absence due to girlfriend alina giving birth in ticino URL URL
"
407193347279699968,true,"remembering paul walker: fast and furious star was ""so happy"" hours before his tragic death URL
"
693921710383337472,non-rumor,"a conversation with x japan’s yoshiki and documentarian stephen kijak URL URL
"
692800345274241025,non-rumor,"13 truth bombs @zaynmalik dropped in his first solo broadcast interview: URL #zaynonbeats1 URL
"
690252631822864384,non-rumor,"2009: @potus bet big on rescuing the american auto industry. today: it's roaring back. URL URL
"
693443289370882049,non-rumor,"""we have to make sure all our kids are equipped for the jobs of the future."" —@potus #csforall URL
"
552615631246622721,true,"dog found abandoned at scottish train station with suitcase of belongings (photo: spca) URL URL
"
407187197427593217,true,"""paul walker's character in fast and the furious was named ""brian"",brian from family guy also died this week,both deaths involved cars."" umm
"
528607634099015680,true,"#animaloftheday: the first afghan fanged deer was seen in more than 60 years! URL URL
"
525032872647065600,unverified,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport URL
"
536835346932441088,true,"that powerful lego letter to parents about gender and creativity? it's real. URL URL
"
505611045897924608,false,"15 year old who ""swatted"" gamer convicted of domestic terrorism; 25 years to life in federal prison URL
"
544287209730236416,unverified,"sydney opera house evacuated, concourse deserted URL #sydneysiege (via @cberkman) URL
"
551128385850601472,true,"donna douglas, known for role as elly may clampett on ""the beverly hillbillies,"" dies. URL URL
"
521496155310796800,false,"move! get out! dumbass! kristen stewart trashes our #military, defends 9/11 terrorists URL #tcot URL
"
532851585408593920,false,"disney are making their first movie to feature two gay princes who fall in love, amazing.
"
692127290998784001,non-rumor,"disney world opens new ordeal kingdom for family meltdowns URL URL
"
531300385248800768,unverified,"the head of isis, abu bakr al-baghdadi, is said to have been critically wounded in a us air strike: URL
"
516358319317852160,unverified,"hands up don't shoot is being used by tens of thousands as a form of protest in hong kong. powerful. via @mrmedina URL
"
692792765852286977,non-rumor,"dorm room decorated with empty bottles of adderall URL
"
560163341524807680,false,"islamic tribunal in texas operating under sharia law♨️@db10524 @lodisilverado @amymek #tcot URL URL
"
504131150429061121,true,"breaking: fbi uncovers new audio from neighbor on skype, lawyer counts 11 shots #mikebrown URL URL
"
500270780832174080,unverified,"police in #ferguson plan to release name of officer who shot unarmed teen michael brown: URL URL
"
663744139666804736,unverified,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee.
"
554886875303780352,false,"french police chief killed himself after #charliehebdo attack URL URL
"
686421576904916992,non-rumor,"sister ❤️ @kyliejenner @kourtneykardash at the #instyleglobes bash #goldenglobes URL
"
568905632998412288,false,"someone trolled twitter into thinking macklemore joined isis: URL URL
"
529088963420909569,false,"seriously?! i must be doing good in life. more fake #fluffydied shit popping up. URL
"
513922322915282945,false,"three of five detainees swapped are now isis leaders claims URL URL URL
"
531524882325311488,unverified,"ap: iraqi officials say u.s. airstrikes have wounded the leader of the islamic state militant group abu bakr al baghdadi
"
534278078105944064,false,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL
"
767170849472405508,non-rumor,"olympics: us women win 6th straight 4x400m-relay gold, giving allyson felix 6 career golds. URL URL
"
727623131494387714,unverified,"clinton campaign made payments to hard drive destruction company 🤔 destruction of 14 hard drives @hillaryclinton ⁉️ URL
"
500341884678836224,unverified,"hobby lobby asks #ferguson pd for clarification: ""we thought chopping off someone's hand was the maximum penalty for shoplifting""
"
524923293711998976,true,"at the war memorial in. ottawa. a soldier has been shot. they are giving him treatment now. #breaking URL
"
357300409292959744,false,"lets start by boycotting koch industiers they paid for george zimmerman legal fees #justicefortrayvon #jurorb37 URL
"
752965545528528898,unverified,"homicide is among the top five causes of death in adolescents URL #endviolence URL
"
778572032531427332,unverified,"massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling… URL
"
716451800581279744,unverified,"it's official, @berniesanders actually won nevada today. came down to 2 factors. 1. enthusiasm 2. organization URL
"
542860306603868160,false,"very helpful to know that not only was douche harvard prof ben edelman a racist, but his students were, too==> URL
"
701514249269542912,unverified,"no, the polling doesn't prove bernie sanders won the hispanic vote in nevada URL
"
692031514943582208,non-rumor,"briton who filmed himself abusing girls as young as eight in the philippines sentenced in uk to more than 19 years URL
"
407170443443859456,true,"r.i.p. roger rodas, the ceo/racer who died with paul walker yesterday. he was originally from santa ana, el salvador.
"
519131101798100992,true,"hp confirms that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL
"
550095745161134080,unverified,"transgender teen leaves heartbreaking suicide note on tumblr before getting hit by a truck: URL URL
"
520265722967375872,unverified,"kim jong un may have an injured leg - but he is still in control of north korea, source says: URL URL
"
692056985513123840,non-rumor,"no evidence found of gunfire at naval medical center san diego, but building search continues, military says. URL
"
524317344730869760,false,"banksy proves he hasn't been arrested, puts up new piece in bristol. take a look here: URL URL
"
542600886653292545,false,"icymi, #selena's killer & former fan club president will not be released early from prison! URL URL
"
522692223952228353,unverified,"passenger waiting for flight at washington airport isn't taking any risks URL URL
"
531129816389779456,true,"doritos-flavored mountain dew is a real thing URL URL
"
727172374999666688,unverified,"we should pick a company a month. 1.1 million families join afa’s target boycott, stock takes $2.5 billion hit - URL
"
723772395211862016,unverified,"niagara falls turned purple on the day prince died: URL URL
"
519530210795216896,true,"hp confirmed that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL
"
490141776984825856,false,"u.s intel: missile that hit #mh17 was most likely fired by pro-russian separatists. details: URL URL
"
